MAPA ->,Mapa - por partido y fuente de origen de datos,,,,,,,,,,,,,,,,
,,Ubicación,,,,,,Categoría de uso y dominio,,,,,,,,,
Propiedad_ID,Descripción,Dirección oficial,Ubicación,Localidad,Lat,Long,Direcciones secundarias,En Índice GCBA,En Índice PBA,En Templos,En alquileres,En Eduardo,En Relev,En entes,Fuentes disponibles,Categoría de uso,Universo dominial
PROP_0683,Propiedad dependiente de Cáritas Bs. As.,Azcuenaga 27,Ver en mapa,CABA,-34.609369,-58.400456,,,,,,✅,,,Eduardo,Cáritas,Sin relevar
PROP_0684,Propiedad perteneciente a la Parroquia San Juan María Vianney,"Rivas, Gral. 2363",Ver en mapa,CABA,-34.598824,-58.482568,"Rivas, Gral. 2365",,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0685,Parroquia San Lorenzo,"Diaz, Avelino y Doblas",Ver en mapa,CABA,-34.635316,-58.427533,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0686,Parroquia San Rafael,"Fahy, Padre S/N",Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0687,Parroquia San Rafael,"Varela, Jose Pedro 5251",Ver en mapa,CABA,-34.615008,-58.522619,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0688,Parroquia San Rafael,"Varela, José Pedro S/N",Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0689,Propiedad pertenenciente a la Parroquia San Ramón Nonato,"Magariños Cervantes, A. 4910",Ver en mapa,CABA,-34.627716,-58.501971,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0690,Parroquia Santa Clara,Zuviria y Culpina,Ver en mapa,CABA,-34.64318,-58.456308,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0691,Parroquia Santa Clara,Zuviria y Varela Av.,Ver en mapa,CABA,-34.642479,-58.455359,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0692,Parroquia Santa Elena,3350,Ver en mapa,CABA,,,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0693,Parroquia Santa Elisa,Andalucía S/N (Ambrosio Olmos),Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0694,Parroquia Santa Elisa,Saladillo Esq. Pasaje Andalucía,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0695,Parroquia Santa Lucía (Barracas),"Montes De Oca, Manuel Av. 76",Ver en mapa,CABA,-34.629227,-58.377417,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0696,INSTITUTO PARROQUIAL NUESTRA SEÑORA DE LA UNIDAD,Nueva York 2467,Ver en mapa,CABA,-34.588294,-58.492592,,,,,,✅,✅,✅,"Relevamiento, Eduardo, Entes dependientes",Parroquia y anexos,U5
PROP_0697,Parroquia Santa Margarita María de Alacoque,Deheza 4953,Ver en mapa,CABA,-34.552372,-58.497582,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0698,Parroquia Santa Rita,"Albarracin De Sarmiento, Paula y Llavallol",Ver en mapa,CABA,-34.615095,-58.487062,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0699,Parroquia Santísimo  Redentor,Juncal y Larrea,Ver en mapa,CABA,-34.592001,-58.399965,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0700,Parroquia Santo Cristo,Tabare y Lafuente,Ver en mapa,CABA,-34.662814,-58.438701,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0701,PARROQUIA PRESENTACION DEL SEÑOR ,Melian Av. y Ruiz Huidobro,Ver en mapa,CABA,-34.549608,-58.484014,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0702,Parroquia Santo Cristo,"Suarez, Jose Leon y Fernandez De La Cruz, F., Gral. Av.",Ver en mapa,CABA,-34.68963,-58.477622,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0703,INSTITUTO MATER DOLOROSA,Mercedes 4734,Ver en mapa,CABA,-34.595228,-58.517399,,,,,,✅,,✅,"Eduardo, Entes dependientes",Parroquia y anexos,Sin relevar
PROP_0704,Parroquia Tránsito de San José,Leguizamòn S/N,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0705,Parroqua San Saturnino y San Judas Tadeo,Valencia 2087,Ver en mapa,CABA,-34.643975,-58.438329,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0706,Parroquia Tránsito de San José,"Castro, Emilio Av. 6351",Ver en mapa,CABA,-34.650039,-58.511423,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0707,Parroquia San Vicente de Paul,Artigas Manuel De 6132,Ver en mapa,CABA,-34.651779,-58.504795,Artigas Manuel De 6140,,,,,✅,✅,,"Relevamiento, Eduardo","Parroquia y anexos, Escuela",U5
PROP_0708,Parroquia Nuestra Señora de la Salud,Bruselas 1022,Ver en mapa,CABA,-34.625276,-58.523871,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0709,Propiedad que pertenece a la Compañía del Divino Maestro,Peru 555,Ver en mapa,CABA,-34.61446,-58.374666,,,,,,✅,✅,,"Relevamiento, Eduardo",Cedidos a terceros,U5
PROP_0710,Propiedad dependiente de la Parroquia de la Inmaculada Concepción,"Irigoyen, Bernardo De 454",Ver en mapa,CABA,-34.613639,-58.380403,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0711,Propiedad dependiente de la Parroquia Nuestra Señora del Socorro,"Pellegrini, Carlos 1535",Ver en mapa,CABA,-34.590139,-58.381221,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U7
PROP_0712,Propiedad dependiente de la Parroquia Santa Lucía de Barracas,Modelell; Brown; Alegria . Av. Montes De Ocs,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0713,Propiedad dependiente de las Hermanas Nuestra Señora del Rosario,Herrera 370,Ver en mapa,CABA,-34.634521,-58.378802,Herrera 386,,,,,✅,✅,,"Relevamiento, Eduardo",Cedidos a terceros,U5
PROP_0714,Propiedad dependiente de la Colectividad Coreana Católica.,Saraza 1145,Ver en mapa,CABA,-34.63826,-58.433534,Saraza 1147 | Saraza 1149,,,,,✅,✅,,"Relevamiento, Eduardo",Cedidos a terceros,U5
PROP_0715,Propiedad dependiente de Caritas,3433,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Cáritas,Sin relevar
PROP_0716,"Propiedad de la Liga de Madres de Familia, la adquiere el Arzobispado por no poseer personería",Tucuman 1889,Ver en mapa,CABA,-34.602006,-58.393814,,,,,,✅,✅,,"Relevamiento, Eduardo",Instituciones diocesanas propias,U5
PROP_0717,Propiedad dependiente de la Parroquia Buen Pastor,Colpayo 490,Ver en mapa,CABA,-34.614747,-58.442359,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0718,Propiedad dependiente de la Parroquia San Bernardo,Gurruchaga 593,Ver en mapa,CABA,-34.596503,-58.440388,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0719,Propiedad dependiente del Seminario Metropolitano,Entre Rios Av. 284,Ver en mapa,CABA,-34.612466,-58.391672,Entre Rios Av. 294,,,,,✅,✅,,"Relevamiento, Eduardo",Instituciones diocesanas propias,U5
PROP_0720,Propiedad destinada al Seminario Metropolitano de Villa Devoto,Sarandi 307,Ver en mapa,CABA,-34.613095,-58.394765,Sarandi 315,,,,,✅,,,Eduardo,Instituciones diocesanas propias,Sin relevar
PROP_0721,Propiedad dependiente del Arzobispado,"Somellera , Lautaro S/N",Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Instituciones diocesanas propias,Sin relevar
PROP_0722,Propiedad dependiente del Arzobispado,"Somellera, Lautaro S/N",Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Instituciones diocesanas propias,Sin relevar
PROP_0723,Propiedad dependiente de la parroquia Tránsito de la Virgen,Aguero 250,Ver en mapa,CABA,-34.606825,-58.412582,Rivadavia Av. 234,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0724,Parroquia San Cayetano de Belgrano,Vidal 1765,Ver en mapa,CABA,-34.567272,-58.457645,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0725,Parroquia San Juán María Vianney,San Martin 444,Ver en mapa,CABA,-34.602834,-58.373915,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0726,Averiguar,Sanchez De Bustamante 1674,Ver en mapa,CABA,-34.591619,-58.410058,Sanchez De Bustamante 1684,,,,,✅,✅,,"Relevamiento, Eduardo",No AZB,U5
PROP_0727,Averiguar,Billinghurst 1677,Ver en mapa,CABA,-34.591253,-58.410797,Billinghurst 1681,,,,,✅,✅,,"Relevamiento, Eduardo",No AZB,U5
PROP_0728,Averiguar,"Gomez, Valentin 3619",Ver en mapa,CABA,-34.604743,-58.416164,"Gomez, Valentin 3621",,,,,✅,,,Eduardo,No AZB,Sin relevar
PROP_0729,PARROQUIA CORAZON DE JESUS,"Paz, Gral. Av. 5022",Ver en mapa,CABA,-34.57051,-58.509269,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0730,Averiguar,Donado 4080,Ver en mapa,CABA,-34.555011,-58.488697,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0731,Averiguar,"Pacheco y Larralde, Crisologo Av.",Ver en mapa,CABA,-34.561759,-58.492883,,,,,,✅,✅,,"Relevamiento, Eduardo",a definir,U5
PROP_0732,Averiguar,Zado y Nuñez,Ver en mapa,CABA,-34.569467,-58.505272,,,,,,✅,✅,,"Relevamiento, Eduardo",a definir,U5
PROP_0733,NO TENEMOS CARPETA,24 De Noviembre 305,Ver en mapa,CABA,-34.614157,-58.411354,,,,,,✅,,,Eduardo,a definir,Sin relevar
PROP_0734,VENDIDA,"Beiro, Francisco Av. 5526",Ver en mapa,CABA,-34.616044,-58.52764,,,,,,✅,,,Eduardo,No AZB,Sin relevar
PROP_0735,Averiguar,Loyola 1092,Ver en mapa,CABA,-34.591691,-58.439593,,,,,,✅,,,Eduardo,a definir,Sin relevar
PROP_0736,Averiguar,"Porcel De Peralta, Manuel 1041",Ver en mapa,CABA,-34.625359,-58.525036,"Porcel De Peralta, Manuel 1043",,,,,✅,✅,,"Relevamiento, Eduardo",a definir,U5
PROP_0737,Casa Parroquial San Antonio Caseros,Lavarden 64,Ver en mapa,CABA,-34.636908,-58.401974,Lavarden 70 | Lavarden 84 | Lavarden 96,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0738,Propiedad dependiente de  Los Operarios Diocesanos. Religiosos. ,"Cubas, Jose 2",Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Cedidos a terceros,Sin relevar
PROP_0739,Propiedad dependiente del Seminario Metropolitano,"Cubas, Jose 3543",Ver en mapa,CABA,-34.593804,-58.508662,,,,,,✅,✅,,"Relevamiento, Eduardo",Instituciones diocesanas propias,U5
PROP_0740,Propiedad dependiente del Seminario Metropolitano ,Moreno 1793,Ver en mapa,CABA,-34.6126,-58.391556,,,,,,✅,,,Eduardo,Instituciones diocesanas propias,Sin relevar
PROP_0741,Parroquia San Roque,Charlone 1850,Ver en mapa,CABA,-34.580587,-58.467644,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U6
PROP_0742,Propiedad dependiente de la Parroquia Nuestra Señora de Fatima (Flores),"Acosta, Mariano y Janer, Ana Maria",Ver en mapa,CABA,-34.659592,-58.449762,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0743,Averiguar,Mendoza 2277,Ver en mapa,CABA,-34.560277,-58.45621,Mendoza 2279 | Mendoza 2281 | Mendoza 2285 | Mendoza 2287,,,,,✅,✅,,"Relevamiento, Eduardo",No AZB,U6
PROP_0744,Averiguar,"Diaz, Cesar, Gral. 3120",Ver en mapa,CABA,-34.615965,-58.481839,,,,,,✅,✅,,"Relevamiento, Eduardo",No AZB,U5
PROP_0745,Averiguar,"Uriburu Jose E., Pres. 532",Ver en mapa,CABA,-34.602864,-58.398472,,,,,,✅,,,Eduardo,No AZB,Sin relevar
PROP_0746,Averiguar,Soler 5671,Ver en mapa,CABA,-34.580309,-58.43322,,,,,,✅,,,Eduardo,No AZB,Sin relevar
PROP_0747,Casa Parroquial San Isidro Labrador,Arias 2529,Ver en mapa,CABA,-34.542671,-58.474569,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0748,Casa Parroquial San Bernardo,Gurruchaga 171,Ver en mapa,CABA,-34.600129,-58.445125,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0749,JUNTA CATEQUISTICA ARQUIDIOCESANA,Guatemala 5672,Ver en mapa,CABA,-34.579845,-58.432685,Guatemala 5674,,,,,✅,,✅,"Eduardo, Entes dependientes",No AZB,Sin relevar
PROP_0750,Casa Parroquial San Tarsicio,Demaria 4418,Ver en mapa,CABA,-34.575403,-58.419785,Demaria 4424,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0751,Casa Parroquial Santa Elena,Lafinur 3331,Ver en mapa,CABA,-34.577265,-58.412235,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0752, Propiedad dependiente de la Parroquia Nuestra Señora de Fátima (F),"Barros Pazos, Jose 3443",Ver en mapa,CABA,-34.661247,-58.448788,"Barros Pazos, Jose 3445",,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0753,Propiedad dependiente de la COMUNIDAD FRATERNA DE GUADALUPE,"Alvarez, Donato, Tte. Gral. Av. 1801",Ver en mapa,CABA,-34.6065,-58.463047,"Alvarez, Donato, Tte. Gral. Av. 1809",,,,,✅,,,Eduardo,Cedidos a terceros,Sin relevar
PROP_0754,Casa Parroquial de Nuestra Señora de Fátima (Soldati),"Acosta, Mariano 2969",Ver en mapa,CABA,-34.66058,-58.448877,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0755,Casa Parroquial Santa Francisca Javier Cabrini,"Fernandez Moreno, Baldomero 2383",Ver en mapa,CABA,-34.636947,-58.457838,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0756,INSTITUTO AMBROSIO A TOGNONI,Santa Fe Av. 4320,Ver en mapa,CABA,-34.580449,-58.42294,Santa Fe Av. 4330,,,,,✅,✅,✅,"Relevamiento, Eduardo, Entes dependientes","Parroquia y anexos, Escuela",U5
PROP_0757,Parroquia Santa Francisca Javier Cabrini,2383,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0758,Escuela San Francisco Javier,1655,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Escuela,Sin relevar
PROP_0759,Averiguar,Saraza S/N,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,a definir,Sin relevar
PROP_0760,Vendido,"Peron, Juan Domingo, Tte. Gral. 2576",Ver en mapa,CABA,-34.607551,-58.403135,,,,,,✅,✅,,"Relevamiento, Eduardo",No AZB,U6
PROP_0761,Colegio Corazón de Jesús. Hermanas Carmelitas de la Caridad,Ayacucho 474,Ver en mapa,CABA,-34.603642,-58.39543,,,,,,✅,✅,,"Relevamiento, Eduardo",Escuela,U5
PROP_0762,PARROQUIA CRISTO OBRERO,"Castillo, Ramon S., Pres. Av. y Calle 12 (No Oficial)",Ver en mapa,CABA,-34.578238,-58.385618,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0763,PARROQUIA MARIA MADRE DE LA ESPERANZA,Miralla 3833,Ver en mapa,CABA,-34.673459,-58.468633,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0764,PARROQUIA NTRA SRA DE BALVANERA,"Mitre, Bartolome 241",Ver en mapa,CABA,-34.606489,-58.370274,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0765,COLEGIO EPISCOPAL DE BUENOS AIRES,"Cubas, Jose 3675",Ver en mapa,CABA,-34.594179,-58.509367,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0766,PARROQUIA NUESTRA SEÑORA DEL CARMEN (LUGANO),"Peron, Eva Av. 7378",Ver en mapa,CABA,-34.673398,-58.500553,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0767,PARROQUIA PRESENTACION DEL SEÑOR I. C.,Ruiz Huidobro 3565,Ver en mapa,CABA,-34.549292,-58.483508,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0768,PARROQUIA SAN LUCAS I. C.,Paraguay 2150,Ver en mapa,CABA,-34.598432,-58.398177,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0769,PARROQUIA SAN PEDRO GONZALEZ TELMO,Humberto 1° 1,Ver en mapa,CABA,-34.620371,-58.366317,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0770,PARROQUIA SANTA MARIA MADRE DEL PUEBLO,"Moreno, Perito Av. y Fernandez De La Cruz, F., Gral. Av.",Ver en mapa,CABA,-34.650338,-58.430986,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0771,PASTORAL UNIVERSITARIA,Riobamba 1227,Ver en mapa,CABA,-34.594439,-58.394418,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0772,SEMINARIO MARIA SEDE DE LA SABIDURIA,Mosconi Gral. Av. 3050,Ver en mapa,CABA,-34.587537,-58.504108,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0773,SEMINARIO SANTA MAGDALENA SOFIA BARAT,San Martin Av. 6832,Ver en mapa,CABA,-34.592046,-58.51024,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0774,IGLESIA NUESTRA SE#ORA DEL CARMEN,Rodriguez Peña 842,Ver en mapa,CABA,-34.599007,-58.391667,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0775,INSTITUTO COLEGIO DE NUESTRA SE#ORA,Esmeralda 759,Ver en mapa,CABA,-34.599376,-58.378219,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0776,INSTITUTO CRISTO REY,"Justo, Juan B. Av. 7525",Ver en mapa,CABA,-34.629749,-58.495372,,,,,,,✅,✅,"Relevamiento, Entes dependientes",a definir,U5
PROP_0777,INSTITUTO DAMASA ZELAYA DE SAAVEDRA - (A128),Albarellos Av. 2367,Ver en mapa,CABA,-34.573907,-58.50378,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0778,INSTITUTO HOGAR SAN BENITO,Arce 322,Ver en mapa,CABA,-34.571034,-58.430769,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0779,INSTITUTO LA SALETTE,"Perez, Roque 4334",Ver en mapa,CABA,-34.548853,-58.48329,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0780,INSTITUTO NTRA.SRA.DEL CARMEN,"Peron, Eva Av. 6378",Ver en mapa,CABA,-34.667045,-58.492691,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0781,INSTITUTO NUESTRA SE#ORA DE LUJAN DE LOS PATRIOTAS,"Castro, Emilio Av. 7142",Ver en mapa,CABA,-34.653434,-58.518435,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0782,CATEDRAL METROPOLITANA I. C.,San Martin 27,Ver en mapa,CABA,-34.607538,-58.373565,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0783,INSTITUTO PARROQUIAL SANTA CLARA,Zuviria 2660,Ver en mapa,CABA,-34.642923,-58.455874,,,,,,,✅,✅,"Relevamiento, Entes dependientes",a definir,U5
PROP_0784,INSTITUTO PARROQUIAL VIRGEN INMACULADA,Martinez Castro 2900,Ver en mapa,CABA,-34.660445,-58.45097,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0785,CENTRO ASOCIADO DE TEOLOGIA A DISTANCIA,Fray Justo Santamaria De Oro 2760,Ver en mapa,CABA,-34.576494,-58.421847,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0786,INSTITUTO SAN CRISTOBAL,Jujuy Av. 1241,Ver en mapa,CABA,-34.624466,-58.402128,,,,,,,✅,✅,"Relevamiento, Entes dependientes",a definir,U5
PROP_0787,INSTITUTO SAN JOSE DE VILLA DEL PARQUE,"Lozano, Pedro 3151",Ver en mapa,CABA,-34.600944,-58.494651,,,,,,,✅,✅,"Relevamiento, Entes dependientes",a definir,U5
PROP_0788,INSTITUTO SAN JUDAS TADEO A 993,Somellera 1720,Ver en mapa,CABA,-34.643879,-58.436018,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0789,INSTITUTO SAN PABLO APOSTOL,Palpa 3480,Ver en mapa,CABA,-34.579517,-58.452805,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0790,INSTITUTO SAN RAMON NONATO,Cervantes 1168,Ver en mapa,CABA,-34.627834,-58.501448,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0791,INSTITUTO SAN VICENTE DE PAUL,Artigas Manuel De 6142,Ver en mapa,CABA,-34.651779,-58.504795,,,,,,,✅,✅,"Relevamiento, Entes dependientes",a definir,U5
PROP_0792,INSTITUTO SANTA TERESA DE LOS ANDES,Charlone 753,Ver en mapa,CABA,-34.581862,-58.454124,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0793,LRL 306-FM URQUIZA PARROQUIA NTRA. SRA. DEL CARMEN (U),Cullen 5022,Ver en mapa,CABA,-34.57249,-58.48708,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0794,parroquia Santa Isabel de Hungría y de ver carpeta,Dirección Inexistente 1057,Ver en mapa,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0795,Parroquia Sta Isabel de Hungría,Dirección Inexistente 1065,Ver en mapa,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0796,Parroquia Santa Rita,"Albarracin De Sarmiento, Paula 3434",Ver en mapa,CABA,-34.615348,-58.487459,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0797,parroquia Santa Elisa,Salta 2284,Ver en mapa,CABA,-34.633765,-58.382471,Salta 2296,,,,,,✅,,Relevamiento,a definir,U5
PROP_0798,Averiguar,"Salguero, Jeronimo y Corrientes Av.",Ver en mapa,CABA,-34.603319,-58.419515,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0799,Averiguar,Ruiz Huidobro 3501,Ver en mapa,CABA,-34.549292,-58.483508,Ruiz Huidobro 3591,,,,,,✅,,Relevamiento,a definir,U5
PROP_0800,Averiguar,"Guiraldes, Ricardo y Santander",Ver en mapa,CABA,-34.668503,-58.48072,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0801,Averiguar,Villarino 2535,Ver en mapa,CABA,-34.654686,-58.381106,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0802,Iglesia San Enrique-Estero Bellaco 6941-que brindará el arzobispado un aporte inicial para contribuir a la edificación,Saraza y Cachimayo,Ver en mapa,CABA,-34.638755,-58.43592,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0803,Averiguar,Dirección Inexistente 1655,Ver en mapa,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0804,Averiguar,Superi 1973,Ver en mapa,CABA,-34.569056,-58.46545,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0805,"Casa; Templo , Parroquia Santa Francisca Javier Cabrini (según tabla Eduardo)",Dirección Inexistente,Ver en mapa,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0806,Averiguar,Warnes Av. 2676,Ver en mapa,CABA,-34.597134,-58.476315,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0807,PARROQUIA SAN ENRIQUE,Calle Sin Altura,Ver en mapa,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0808,Instituto Monseñor Dr,Zuviria 2260,Ver en mapa,CABA,-34.639467,-58.451841,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0809,Averiguar,Independencia Av. 749,Ver en mapa,CABA,-34.617318,-58.376703,Independencia Av. 751,,,,,,✅,,Relevamiento,a definir,U6
PROP_0810,Averiguar,Melincue 2776,Ver en mapa,CABA,-34.59987,-58.488906,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0811,Averiguar,Avellaneda Av. 2677,Ver en mapa,CABA,-34.625318,-58.46849,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0812,"Parroquia San Luis Gonzaga, aunque el título de propiedad no tiene dirección con altura, sino que es",Dirección Inexistente 4260,Ver en mapa,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0813,Averiguar,Billinghurst 454,Ver en mapa,CABA,-34.604706,-58.415898,Billinghurst 456,,,,,,✅,,Relevamiento,a definir,U9
PROP_0814,Averiguar,Del Libertador Av. 8036,Ver en mapa,CABA,-34.541124,-58.463705,Del Libertador Av. 8066,,,,,,✅,,Relevamiento,a definir,U5
PROP_0815,"Centro de acceso a la justicia, de la defensoria de CABA",Campichuelo 1850,Ver en mapa,CABA,,,Campichuelo 1852 | Campichuelo 1854 | Campichuelo 1856,,,,,,✅,,Relevamiento,a definir,U5
PROP_0816,Instituto del carmen en la portada de la carpeta,"Scalabrini Ortiz, Raul 2680",Ver en mapa,CABA,-34.584218,-58.414604,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0817,Parroquia es que pude sacar el catastro bajo la dirección,Condor 2967,Ver en mapa,CABA,-34.663162,-58.437636,,,,,,,✅,,Relevamiento,a definir,U1
PROP_0818,Averiguar,Chacabuco 456,Ver en mapa,CABA,-34.613406,-58.376093,Chacabuco 462,,,,,,✅,,Relevamiento,a definir,U5
PROP_0819,"parroquia N S Lujan Porteño, si ese es el caso, la dirección exacta sería: BILBAO, FRANCISCO AV","Bilbao, Francisco Av. y Portela",Ver en mapa,CABA,-34.641394,-58.469242,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0820,"Parroquia Santisima Cruz, y que","Artigas, Jose Gervasio, Gral. 2058",Ver en mapa,CABA,-34.608198,-58.476812,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0821,Parroquia San Rafael,Pedro Fahy Na,Ver en mapa,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0822,PBA - Villa Ventana RP76,Pba 76 23,Ver en mapa,"Villa Ventana, Provincia de Buenos Aires",,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0823,"Parroquia Nuestra Señora de la Salud, y","Bruselas y Sastre, Marcos",Ver en mapa,CABA,-34.625598,-58.523727,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0824,Averiguar,Membrillar 68,Ver en mapa,CABA,-34.629121,-58.460823,,,,,,,✅,,Relevamiento,a definir,U1
PROP_0825,Averiguar,Sin Dirección 2271,Ver en mapa,CABA,-34.629431,-58.460254,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0826,PARROQUIA NUESTRA SEÑORA DE LUJAN DEL BUEN VIAJE,Grecia 4370,Ver en mapa,CABA,-34.540941,-58.467475,,,,,,,✅,,Relevamiento,a definir,U6
